,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16
3586,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
3587,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
3588,3.0,4.0,7.0,2.0,5.0,2.0,6.0,6.0,6.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0
3589,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
3590,1.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0
3591,2.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3592,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3593,1.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0
3594,2.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0
3595,6.0,8.0,4.0,9.0,5.0,2.0,3.0,5.0,4.0,3.0,5.0,6.0,4.0,3.0,3.0,3.0
3596,3.0,5.0,1.0,7.0,2.0,7.0,4.0,4.0,2.0,5.0,3.0,6.0,5.0,5.0,5.0,5.0
3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3598,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0
3599,11.0,7.0,10.0,9.0,12.0,10.0,13.0,7.0,9.0,9.0,4.0,7.0,7.0,7.0,6.0,6.0
3600,5.0,7.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
3601,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3602,2.0,2.0,4.0,1.0,4.0,2.0,1.0,6.0,1.0,7.0,1.0,2.0,3.0,3.0,3.0,3.0
3603,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3604,3.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
3605,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
3606,4.0,9.0,10.0,12.0,9.0,8.0,8.0,10.0,6.0,11.0,5.0,5.0,7.0,7.0,7.0,7.0
3607,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
3608,3.0,1.0,7.0,4.0,4.0,2.0,1.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
3609,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
3610,1.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0
3611,3.0,3.0,3.0,1.0,6.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
3612,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
3613,1.0,2.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3614,2.0,7.0,13.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
3615,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
3616,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
3617,1.0,3.0,7.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0
3618,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0
3619,1.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
3620,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
3621,6.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,-0.0,-0.0
3622,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3623,1.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3624,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
3625,2.0,3.0,5.0,7.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0
3626,1.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0
3627,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
3628,1.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
3629,0.0,4.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
3630,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0
3631,5.0,7.0,6.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0
3632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3633,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0
